Aggregate Date;municipio;region;connection_type;provider;test_count;performance_sample_count;mean_download_speed_mbps;download_speed;mean_upload_mbps;upload_speed;latency;jitter;mes;año;periodo;sample_count;mean_download_mbps;mean_latency_ms;mean_jitter
2023-06-01;MONTELIBANO;Cordoba;All Fixed;All combined;733;;;12.52;29.392;18.545;21.0;9.0;6;2023;2023-06;252.0;24.888;26.0;41.0
2023-05-01;RIOSUCIO;Caldas;All Fixed;All combined;1053;;;42.472;46.45;29.144;14.0;6.0;5;2023;2023-05;353.0;65.075;22.0;47.0
2023-06-01;PLANADAS;Tolima;All Fixed;All combined;54;;;6.74;11.114;8.13;34.0;57.0;6;2023;2023-06;20.0;11.038;158.0;134.0
2023-06-01;EL PAUJIL;Caquetá;All Fixed;All combined;74;;;11.266;10.966;11.649;21.0;24.0;6;2023;2023-06;16.0;12.35;27.0;63.0
2023-06-01;JENESANO;Boyaca;All Fixed;All combined;79;;;20.734;31.044;22.971;8.0;11.0;6;2023;2023-06;38.0;31.388;17.0;40.0
2023-06-01;EBEJICO;Antioquia;All Fixed;All combined;81;;;9.712;10.636;11.416;19.0;15.0;6;2023;2023-06;31.0;44.449;25.0;54.0
2023-06-01;EL DOVIO;Valle del Cauca;All Fixed;All combined;60;;;17.534;77.556;10.413;34.0;42.0;6;2023;2023-06;16.0;105.719;40.0;64.0
2023-06-01;LA ESTRELLA;Antioquia;All Fixed;All combined;2284;;;111.889;49.053;21.234;9.0;4.0;6;2023;2023-06;785.0;143.138;14.0;18.0
2023-06-01;BELLO;Antioquia;All Fixed;All combined;15611;;;111.174;32.049;24.526;9.0;5.0;6;2023;2023-06;5405.0;141.67;13.0;22.0
2023-06-01;VILLA DEL ROSARIO;North Santander;All Fixed;All combined;2480;;;94.438;134.652;46.806;25.0;6.0;6;2023;2023-06;866.0;154.502;38.0;35.0
2023-06-01;SAN VICENTE DEL CAGUAN;Caquetá;All Fixed;All combined;573;;;9.428;35.174;11.471;25.0;31.0;6;2023;2023-06;146.0;37.191;44.0;99.0
2023-05-01;TAME;Arauca;All Fixed;All combined;701;;;21.129;28.178;21.403;4.0;6.0;5;2023;2023-05;179.0;29.482;13.0;23.0
2023-05-01;ARAUCA;Arauca;All Fixed;All combined;981;;;17.601;11.107;5.188;4.0;6.0;5;2023;2023-05;386.0;22.957;27.0;42.0
2023-05-01;RIOHACHA;La Guajira;All Fixed;All combined;2214;;;66.119;34.177;28.252;34.0;9.0;5;2023;2023-05;805.0;108.409;37.0;34.0
2023-06-01;SANTA ANA;Magdalena;All Fixed;All combined;62;;;14.009;16.067;15.724;27.0;17.0;6;2023;2023-06;22.0;15.538;31.0;33.0
2023-06-01;ANOLAIMA;Cundinamarca;All Fixed;All combined;41;;;25.489;40.622;29.506;6.0;8.0;6;2023;2023-06;10.0;44.348;13.0;15.0
2023-06-01;EL PENON;Santander Department;All Fixed;All combined;43;;;6.738;8.669;7.634;22.0;23.0;6;2023;2023-06;4.0;8.226;31.0;40.0
2023-06-01;VALLE DEL GUAMUEZ;Putumayo;All Fixed;All combined;227;;;22.234;24.611;23.937;15.0;10.0;6;2023;2023-06;36.0;24.176;18.0;22.0
2023-06-01;TOTORO;Cauca Department;All Fixed;All combined;147;;;34.92;21.329;22.617;22.0;11.0;6;2023;2023-06;41.0;81.56;50.0;51.0
2023-06-01;SAN ANTONIO DEL TEQUENDAMA;Cundinamarca;All Fixed;All combined;694;;;143.901;182.774;143.944;8.0;4.0;6;2023;2023-06;333.0;175.31;14.0;22.0
2023-06-01;BELEN DE UMBRIA;Risaralda;All Fixed;All combined;598;;;159.377;184.076;137.282;18.0;4.0;6;2023;2023-06;234.0;187.586;41.0;56.0
2023-06-01;LA PINTADA;Antioquia;All Fixed;All combined;710;;;61.034;16.95;10.547;14.0;6.0;6;2023;2023-06;288.0;99.296;35.0;27.0
2023-05-01;SARAVENA;Arauca;All Fixed;All combined;493;;;34.051;33.837;17.799;13.0;4.0;5;2023;2023-05;172.0;42.865;27.0;43.0
2023-05-01;RIONEGRO;Santander Department;All Fixed;All combined;5491;;;93.377;83.874;33.122;16.0;6.0;5;2023;2023-05;1922.0;133.695;22.0;38.0
2023-05-01;NOBSA;Boyaca;All Fixed;All combined;2551;;;36.822;45.567;41.856;15.0;13.0;5;2023;2023-05;721.0;41.12;24.0;93.0
2023-06-01;PACHAVITA;Boyaca;All Fixed;All combined;37;;;27.137;31.47;33.543;13.0;39.0;6;2023;2023-06;4.0;29.632;24.0;46.0
2023-06-01;LEIVA;Narino;All Fixed;All combined;57;;;27.542;71.878;17.5;5.0;4.0;6;2023;2023-06;24.0;45.462;9.0;92.0
2023-06-01;TENZA;Boyaca;All Fixed;All combined;31;;;29.346;42.465;40.49;7.0;22.0;6;2023;2023-06;8.0;32.842;11.0;21.0
2023-06-01;UTICA;Cundinamarca;All Fixed;All combined;31;;;108.428;133.132;51.845;14.0;4.0;6;2023;2023-06;12.0;133.761;22.0;20.0
2023-06-01;PURACE;Cauca Department;All Fixed;All combined;83;;;2.073;12.866;7.813;22.0;56.0;6;2023;2023-06;9.0;4.018;21.0;54.0
2023-06-01;GUAPOTA;Santander Department;All Fixed;All combined;33;;;5.044;8.274;3.502;19.0;35.0;6;2023;2023-06;12.0;8.995;20.0;59.0
2023-06-01;TIBU;North Santander;All Fixed;All combined;650;;;5.639;14.651;4.531;38.0;47.0;6;2023;2023-06;74.0;22.918;77.0;109.0
2023-06-01;ZIPAQUIRA;Cundinamarca;All Fixed;All combined;5308;;;63.328;77.367;37.371;7.0;5.0;6;2023;2023-06;1352.0;100.818;14.0;33.0
2023-06-01;MOMPOS;Bolivar;All Fixed;All combined;135;;;20.074;33.237;21.033;23.0;5.0;6;2023;2023-06;49.0;54.193;60.0;52.0
2023-06-01;GUASCA;Cundinamarca;All Fixed;All combined;947;;;114.162;151.281;94.505;10.0;6.0;6;2023;2023-06;322.0;154.843;38.0;46.0
2023-06-01;PELAYA;Cesar;All Fixed;All combined;271;;;19.675;26.144;19.592;20.0;10.0;6;2023;2023-06;22.0;39.372;26.0;20.0
2023-06-01;PLANETA RICA;Cordoba;All Fixed;All combined;822;;;17.541;27.275;19.21;22.0;17.0;6;2023;2023-06;60.0;38.515;32.0;50.0
2023-06-01;SASAIMA;Cundinamarca;All Fixed;All combined;175;;;8.755;7.911;4.664;33.0;44.0;6;2023;2023-06;57.0;20.333;69.0;90.0
2023-06-01;EL PLAYON;Santander Department;All Fixed;All combined;707;;;119.478;120.796;50.078;14.0;4.0;6;2023;2023-06;327.0;158.007;21.0;27.0
2023-06-01;VILLAGARZON;Putumayo;All Fixed;All combined;457;;;15.499;21.296;13.074;19.0;13.0;6;2023;2023-06;74.0;24.744;41.0;26.0
2023-06-01;CAMPAMENTO;Antioquia;All Fixed;All combined;31;;;210.323;138.367;95.433;17.0;1.0;6;2023;2023-06;14.0;153.948;38.0;28.0
2023-06-01;PARATEBUENO;Cundinamarca;All Fixed;All combined;66;;;103.047;141.336;71.716;8.0;6.0;6;2023;2023-06;30.0;146.632;44.0;33.0
2023-06-01;SACHICA;Boyaca;All Fixed;All combined;59;;;31.941;37.382;26.441;5.0;6.0;6;2023;2023-06;20.0;39.395;8.0;22.0
2023-06-01;SAN JUAN DE ARAMA;Meta;All Fixed;All combined;51;;;22.856;28.015;17.896;26.0;10.0;6;2023;2023-06;22.0;38.485;93.0;45.0
2023-06-01;PENSILVANIA;Caldas;All Fixed;All combined;140;;;16.283;24.426;15.964;31.0;9.0;6;2023;2023-06;37.0;40.915;49.0;26.0
2023-06-01;MESITAS DEL COLEGIO;Cundinamarca;All Fixed;All combined;188;;;13.364;12.217;9.664;21.0;39.0;6;2023;2023-06;24.0;22.499;37.0;49.0
2023-06-01;SAN FRANCISCO;Cundinamarca;All Fixed;All combined;123;;;57.351;128.131;88.789;4.0;2.0;6;2023;2023-06;51.0;126.022;9.0;24.0
2023-06-01;ROVIRA;Tolima;All Fixed;All combined;198;;;5.429;29.233;3.663;32.0;33.0;6;2023;2023-06;19.0;38.225;82.0;110.0
2023-06-01;QUIBDO;Choco;All Fixed;All combined;1054;;;19.364;51.026;19.426;21.0;11.0;6;2023;2023-06;293.0;59.554;39.0;49.0
2023-06-01;SUPATA;Cundinamarca;All Fixed;All combined;75;;;93.487;156.361;94.406;8.0;5.0;6;2023;2023-06;29.0;153.97;18.0;62.0
2023-06-01;LA VICTORIA;Valle del Cauca;All Fixed;All combined;43;;;97.697;68.853;50.288;5.0;11.0;6;2023;2023-06;17.0;100.126;49.0;24.0
2023-06-01;ANZA;Antioquia;All Fixed;All combined;31;;;7.594;5.001;0.8;33.0;20.0;6;2023;2023-06;11.0;21.989;37.0;26.0
2023-06-01;VILLAVIEJA;Huila;All Fixed;All combined;92;;;21.741;30.766;34.318;33.0;30.0;6;2023;2023-06;11.0;26.797;34.0;70.0
2023-06-01;GRANADA;Meta;All Fixed;All combined;812;;;18.392;21.56;14.307;8.0;11.0;6;2023;2023-06;193.0;23.938;14.0;33.0
2023-06-01;GUAMO;Tolima;All Fixed;All combined;184;;;21.174;55.809;22.48;9.0;11.0;6;2023;2023-06;62.0;51.94;16.0;30.0
2023-06-01;FUNZA;Cundinamarca;All Fixed;All combined;3193;;;132.762;78.736;29.122;9.0;5.0;6;2023;2023-06;983.0;145.277;12.0;16.0
2023-06-01;SAN VICENTE;Antioquia;All Fixed;All combined;2059;;;48.292;66.393;46.434;10.0;4.0;6;2023;2023-06;823.0;91.763;20.0;28.0
2023-06-01;ZONA BANANERA;Magdalena;All Fixed;All combined;282;;;10.25;43.317;17.051;12.0;4.0;6;2023;2023-06;116.0;39.999;45.0;32.0
2023-06-01;HATO;Santander Department;All Fixed;All combined;137;;;28.766;60.793;39.295;17.0;8.0;6;2023;2023-06;46.0;51.483;34.0;60.0
2023-06-01;SABANALARGA;Casanare;All Fixed;All combined;193;;;12.518;47.212;14.869;14.0;11.0;6;2023;2023-06;44.0;51.705;25.0;31.0
2023-06-01;EL RETORNO;Guaviare;All Fixed;All combined;95;;;13.682;20.224;15.64;22.0;16.0;6;2023;2023-06;37.0;18.219;38.0;46.0
2023-06-01;LORICA;Cordoba;All Fixed;All combined;882;;;13.707;22.084;12.645;32.0;14.0;6;2023;2023-06;253.0;24.284;33.0;35.0
2023-06-01;VILLA DE LEYVA;Boyaca;All Fixed;All combined;901;;;32.47;58.001;26.522;11.0;8.0;6;2023;2023-06;338.0;63.552;22.0;44.0
2023-06-01;PUERTO CAICEDO;Putumayo;All Fixed;All combined;1047;;;44.039;41.407;40.533;14.0;6.0;6;2023;2023-06;308.0;51.231;21.0;28.0
2023-05-01;VALLE DE SAN JUAN;Tolima;All Fixed;All combined;198;;;22.479;89.469;19.15;27.0;4.0;5;2023;2023-05;67.0;116.53;29.0;31.0
2023-05-01;GUAYABETAL;Cundinamarca;All Fixed;All combined;200;;;14.266;47.394;9.582;6.0;6.0;5;2023;2023-05;62.0;47.793;14.0;27.0
2023-05-01;SANTA MARIA;Boyaca;All Fixed;All combined;355;;;11.834;21.989;10.987;14.0;14.0;5;2023;2023-05;104.0;23.168;25.0;49.0
2023-05-01;VILLAVICENCIO;Meta;All Fixed;All combined;23506;;;108.017;113.756;41.535;9.0;5.0;5;2023;2023-05;7144.0;151.546;15.0;24.0
2023-05-01;TORBIO;Cauca Department;All Fixed;All combined;1145;;;94.31;142.375;94.757;22.0;6.0;5;2023;2023-05;465.0;155.584;33.0;31.0
2023-06-01;SAN PABLO;Bolivar;All Fixed;All combined;58;;;5.328;8.006;4.209;37.0;23.0;6;2023;2023-06;13.0;27.528;39.0;64.0
2023-06-01;TELLO;Huila;All Fixed;All combined;91;;;31.928;53.151;26.699;14.0;5.0;6;2023;2023-06;35.0;61.966;22.0;16.0
2023-06-01;PUERTO LOPEZ;Meta;All Fixed;All combined;63;;;17.693;17.367;6.228;36.0;17.0;6;2023;2023-06;21.0;59.789;142.0;112.0
2023-06-01;OLAYA;Antioquia;All Fixed;All combined;57;;;12.658;32.969;22.424;13.0;12.0;6;2023;2023-06;30.0;35.409;18.0;37.0
2023-06-01;RIVERA;Huila;All Fixed;All combined;274;;;24.665;45.201;32.15;15.0;12.0;6;2023;2023-06;83.0;44.457;24.0;41.0
2023-06-01;SOPO;Cundinamarca;All Fixed;All combined;1505;;;56.865;62.007;23.337;13.0;10.0;6;2023;2023-06;380.0;101.278;26.0;43.0
2023-06-01;LA CALERA;Cundinamarca;All Fixed;All combined;3621;;;79.062;108.223;44.057;8.0;5.0;6;2023;2023-06;1218.0;124.894;29.0;42.0
2023-06-01;RESTREPO;Meta;All Fixed;All combined;305;;;40.025;108.197;33.814;7.0;3.0;6;2023;2023-06;140.0;100.457;16.0;16.0
2023-06-01;TURBANA;Bolivar;All Fixed;All combined;84;;;16.538;25.856;22.815;6.0;8.0;6;2023;2023-06;19.0;21.839;8.0;22.0
2023-06-01;COYAIMA;Tolima;All Fixed;All combined;99;;;15.635;31.301;16.845;24.0;9.0;6;2023;2023-06;26.0;24.883;27.0;19.0
2023-06-01;CHIRIGUANA;Cesar;All Fixed;All combined;70;;;46.175;36.323;23.291;18.0;5.0;6;2023;2023-06;45.0;72.04;23.0;33.0
2023-06-01;SAN JOSE;Caldas;All Fixed;All combined;52;;;10.055;13.525;8.69;23.0;21.0;6;2023;2023-06;15.0;16.455;30.0;50.0
2023-06-01;CHIQUIZA;Boyaca;All Fixed;All combined;126;;;27.709;82.014;21.906;10.0;6.0;6;2023;2023-06;62.0;80.01;21.0;31.0
2023-06-01;ANDALUCIA;Valle del Cauca;All Fixed;All combined;129;;;17.3;15.53;12.968;11.0;12.0;6;2023;2023-06;32.0;27.742;23.0;19.0
2023-06-01;VELEZ;Santander Department;All Fixed;All combined;104;;;14.3;26.496;12.95;17.0;12.0;6;2023;2023-06;25.0;39.034;55.0;56.0
2023-06-01;DON MATIAS;Antioquia;All Fixed;All combined;592;;;85.14;84.704;76.836;5.0;2.0;6;2023;2023-06;302.0;112.52;18.0;49.0
2023-06-01;SAN PEDRO DE LOS MILAGROS;Antioquia;All Fixed;All combined;829;;;30.806;55.529;30.854;6.0;4.0;6;2023;2023-06;217.0;70.657;16.0;34.0
2023-06-01;VICTORIA;Caldas;All Fixed;All combined;366;;;24.368;20.365;15.885;9.0;8.0;6;2023;2023-06;90.0;30.904;15.0;187.0
2023-06-01;PUERTO NARE;Antioquia;All Fixed;All combined;181;;;7.751;30.996;5.778;23.0;20.0;6;2023;2023-06;66.0;36.25;45.0;57.0
2023-06-01;ALPUJARRA;Tolima;All Fixed;All combined;107;;;48.934;62.103;38.621;2.0;1.0;6;2023;2023-06;54.0;69.672;8.0;24.0
2023-06-01;PATIA;Cauca Department;All Fixed;All combined;353;;;21.562;64.581;20.67;9.0;11.0;6;2023;2023-06;125.0;65.127;20.0;57.0
2023-06-01;CACERES;Antioquia;All Fixed;All combined;169;;;37.845;84.163;31.569;15.0;5.0;6;2023;2023-06;62.0;97.519;22.0;29.0
2023-06-01;ANGOSTURA;Antioquia;All Fixed;All combined;325;;;93.901;92.721;91.428;5.0;1.0;6;2023;2023-06;183.0;134.915;16.0;45.0
2023-06-01;OPORAPA;Huila;All Fixed;All combined;421;;;14.789;48.634;23.712;7.0;6.0;6;2023;2023-06;158.0;37.925;16.0;35.0
2023-06-01;BAHIA SOLANO;Choco;All Fixed;All combined;65;;;5.601;11.89;8.039;27.0;36.0;6;2023;2023-06;26.0;10.157;30.0;71.0
2023-06-01;MEDELLIN;Antioquia;All Fixed;All combined;178660;;;111.628;96.499;32.307;10.0;4.0;6;2023;2023-06;56453.0;157.426;16.0;22.0
2023-06-01;LA MONTANITA;Caquetá;All Fixed;All combined;257;;;22.412;37.466;23.875;20.0;10.0;6;2023;2023-06;101.0;35.398;34.0;49.0
2023-06-01;TIBASOSA;Boyaca;All Fixed;All combined;183;;;32.1;48.383;35.4;14.0;18.0;6;2023;2023-06;30.0;45.333;15.0;33.0
2023-06-01;CAUCASIA;Antioquia;All Fixed;All combined;1586;;;40.274;48.587;23.212;15.0;7.0;6;2023;2023-06;367.0;80.336;23.0;31.0
2023-06-01;SAN CAYETANO;Cundinamarca;All Fixed;All combined;153;;;28.688;67.06;20.636;6.0;4.0;6;2023;2023-06;52.0;69.745;13.0;27.0
2023-06-01;SEGOVIA;Antioquia;All Fixed;All combined;213;;;10.076;17.489;14.12;23.0;20.0;6;2023;2023-06;40.0;18.895;32.0;61.0
2023-06-01;SAN FRANCISCO;Antioquia;All Fixed;All combined;155;;;22.21;44.278;22.367;18.0;7.0;6;2023;2023-06;90.0;73.164;36.0;52.0
2023-06-01;TARQUI;Huila;All Fixed;All combined;954;;;22.947;42.238;22.624;7.0;8.0;6;2023;2023-06;297.0;44.35;19.0;42.0
2023-06-01;GUTIERREZ;Cundinamarca;All Fixed;All combined;174;;;61.354;70.849;68.577;5.0;4.0;6;2023;2023-06;73.0;69.786;16.0;34.0
2023-06-01;SAN BERNARDO;Cundinamarca;All Fixed;All combined;115;;;23.64;128.428;22.462;9.0;8.0;6;2023;2023-06;36.0;84.024;11.0;16.0
2023-06-01;BUCARAMANGA;Santander Department;All Fixed;All combined;35895;;;94.512;92.263;32.997;20.0;5.0;6;2023;2023-06;11018.0;138.127;25.0;25.0
2023-05-01;EL TAMBO;Narino;All Fixed;All combined;58;;;18.981;38.301;20.183;5.0;4.0;5;2023;2023-05;32.0;37.598;38.0;33.0
2023-05-01;ARANZAZU;Caldas;All Fixed;All combined;70;;;9.452;15.883;9.586;14.0;13.0;5;2023;2023-05;17.0;12.451;18.0;40.0
2023-05-01;FLORIAN;Santander Department;All Fixed;All combined;46;;;19.642;55.689;38.411;38.0;10.0;5;2023;2023-05;23.0;51.105;72.0;54.0
2023-05-01;PAMPLONA;North Santander;All Fixed;All combined;937;;;45.174;104.613;43.277;16.0;10.0;5;2023;2023-05;203.0;101.637;26.0;30.0
2023-05-01;AMAGA;Antioquia;All Fixed;All combined;213;;;17.191;33.484;17.084;16.0;16.0;5;2023;2023-05;79.0;43.886;90.0;85.0
2023-05-01;CHINACOTA;North Santander;All Fixed;All combined;153;;;25.051;20.387;18.018;25.0;8.0;5;2023;2023-05;52.0;64.024;43.0;37.0
2023-05-01;SAN ROQUE;Antioquia;All Fixed;All combined;607;;;35.616;62.869;36.056;8.0;3.0;5;2023;2023-05;211.0;97.153;24.0;29.0
2023-05-01;CUCUNUBA;Cundinamarca;All Fixed;All combined;223;;;23.281;44.039;28.751;6.0;3.0;5;2023;2023-05;84.0;41.009;42.0;32.0
2023-05-01;CONCORDIA;Antioquia;All Fixed;All combined;167;;;11.522;117.816;19.13;14.0;11.0;5;2023;2023-05;60.0;113.099;21.0;72.0
2023-05-01;SAN ALBERTO;Cesar;All Fixed;All combined;763;;;19.645;37.208;19.13;14.0;8.0;5;2023;2023-05;168.0;40.725;25.0;36.0
2023-05-01;POPAYAN;Cauca Department;All Fixed;All combined;15547;;;66.624;44.245;30.291;19.0;6.0;5;2023;2023-05;4555.0;108.7;24.0;34.0
2023-05-01;EL ESPINAL;Tolima;All Fixed;All combined;1043;;;41.906;63.811;35.7;10.0;6.0;5;2023;2023-05;217.0;83.475;15.0;26.0
2023-05-01;GIGANTE;Huila;All Fixed;All combined;893;;;70.384;110.951;64.168;17.0;5.0;5;2023;2023-05;337.0;116.835;28.0;51.0
2023-05-01;GACHALA;Cundinamarca;All Fixed;All combined;464;;;9.837;28.683;6.934;10.0;11.0;5;2023;2023-05;186.0;28.773;22.0;80.0
2023-05-01;GAMBITA;Santander Department;All Fixed;All combined;198;;;28.018;71.623;37.869;9.0;4.0;5;2023;2023-05;46.0;71.621;11.0;11.0
2023-05-01;VILLANUEVA;Casanare;All Fixed;All combined;437;;;8.325;9.905;4.474;11.0;14.0;5;2023;2023-05;59.0;15.578;17.0;28.0
2023-05-01;MONTERIA;Cordoba;All Fixed;All combined;11055;;;70.773;67.258;28.744;14.0;6.0;5;2023;2023-05;3635.0;109.626;22.0;27.0
2023-06-01;LIBORINA;Antioquia;All Fixed;All combined;83;;;12.752;20.554;10.819;37.0;45.0;6;2023;2023-06;12.0;20.574;76.0;73.0
2023-06-01;UBAQUE;Cundinamarca;All Fixed;All combined;94;;;20.478;109.656;21.022;4.0;5.0;6;2023;2023-06;10.0;80.463;6.0;8.0
2023-06-01;COGUA;Cundinamarca;All Fixed;All combined;375;;;27.494;29.776;21.68;12.0;10.0;6;2023;2023-06;135.0;58.838;19.0;32.0
2023-06-01;MARINILLA;Antioquia;All Fixed;All combined;3879;;;56.467;73.995;39.617;10.0;4.0;6;2023;2023-06;1269.0;100.47;18.0;50.0
2023-06-01;RIONEGRO;Antioquia;All Fixed;All combined;8180;;;88.781;52.004;30.318;9.0;4.0;6;2023;2023-06;2735.0;122.878;14.0;23.0
2023-06-01;CAREPA;Antioquia;All Fixed;All combined;350;;;69.612;88.179;31.733;11.0;4.0;6;2023;2023-06;99.0;159.943;11.0;19.0
2023-06-01;CAMPOHERMOSO;Boyaca;All Fixed;All combined;230;;;19.322;67.659;20.403;10.0;12.0;6;2023;2023-06;77.0;47.055;24.0;47.0
2023-06-01;COTORRA;Cordoba;All Fixed;All combined;222;;;15.62;9.376;6.768;6.0;8.0;6;2023;2023-06;58.0;18.888;28.0;89.0
2023-06-01;SONSON;Antioquia;All Fixed;All combined;1123;;;41.81;70.417;39.864;10.0;3.0;6;2023;2023-06;386.0;92.58;33.0;45.0
2023-06-01;SAN JOSE DEL PALMAR;Choco;All Fixed;All combined;152;;;28.277;47.383;20.513;21.0;4.0;6;2023;2023-06;51.0;53.807;29.0;24.0
2023-06-01;SANTIAGO DE TOLU;Sucre;All Fixed;All combined;426;;;21.841;71.131;23.032;25.0;14.0;6;2023;2023-06;132.0;55.141;32.0;49.0
2023-06-01;DIBULLA;La Guajira;All Fixed;All combined;82;;;89.212;36.622;17.508;42.0;6.0;6;2023;2023-06;26.0;97.632;40.0;19.0
2023-06-01;CHIBOLO;Magdalena;All Fixed;All combined;90;;;97.838;34.008;21.168;20.0;5.0;6;2023;2023-06;42.0;133.167;23.0;12.0
2023-06-01;COMBITA;Boyaca;All Fixed;All combined;331;;;34.799;91.078;32.12;12.0;7.0;6;2023;2023-06;164.0;86.317;29.0;41.0
2023-06-01;BARBOSA;Santander Department;All Fixed;All combined;294;;;10.656;6.231;6.141;16.0;17.0;6;2023;2023-06;57.0;17.821;24.0;27.0
2023-06-01;PINCHOTE;Santander Department;All Fixed;All combined;335;;;41.219;34.127;17.41;13.0;5.0;6;2023;2023-06;108.0;59.897;16.0;15.0
2023-06-01;CIUDAD BOLIVAR;Antioquia;All Fixed;All combined;299;;;16.262;19.574;20.536;15.0;22.0;6;2023;2023-06;65.0;17.263;22.0;34.0
2023-06-01;ITAGUI;Antioquia;All Fixed;All combined;14631;;;186.369;198.124;74.648;6.0;3.0;6;2023;2023-06;4282.0;214.326;10.0;17.0
2023-06-01;YACUANQUER;Narino;All Fixed;All combined;974;;;94.134;131.632;94.43;28.0;4.0;6;2023;2023-06;415.0;145.933;36.0;36.0
2023-06-01;INIRIDA;Guainia;All Fixed;All combined;284;;;13.66;9.116;6.429;97.0;38.0;6;2023;2023-06;39.0;47.531;124.0;78.0
2023-06-01;JAMBALO;Cauca Department;All Fixed;All combined;692;;;109.44;135.139;85.729;19.0;4.0;6;2023;2023-06;332.0;163.027;28.0;22.0
2023-06-01;MONTECRISTO;Bolivar;All Fixed;All combined;35;;;16.163;9.727;9.005;47.0;37.0;6;2023;2023-06;12.0;33.369;192.0;138.0
2023-06-01;CARMEN DE APICALA;Tolima;All Fixed;All combined;80;;;15.237;19.296;10.615;18.0;34.0;6;2023;2023-06;24.0;19.236;80.0;44.0
2023-06-01;SILVIA;Cauca Department;All Fixed;All combined;122;;;35.932;96.569;49.045;20.0;7.0;6;2023;2023-06;47.0;92.284;47.0;51.0
2023-06-01;BELEN DE LOS ANDAQUIES;Caquetá;All Fixed;All combined;166;;;20.296;16.767;16.257;18.0;5.0;6;2023;2023-06;21.0;21.056;16.0;10.0
2023-06-01;GUATEQUE;Boyaca;All Fixed;All combined;60;;;27.267;54.076;39.504;6.0;8.0;6;2023;2023-06;20.0;39.684;8.0;22.0
2023-06-01;RIOBLANCO;Tolima;All Fixed;All combined;90;;;12.455;31.206;9.982;14.0;19.0;6;2023;2023-06;33.0;36.685;66.0;48.0
2023-06-01;MARQUETALIA;Caldas;All Fixed;All combined;44;;;7.853;28.706;9.4;29.0;13.0;6;2023;2023-06;17.0;27.487;26.0;56.0
2023-06-01;LA PENA;Cundinamarca;All Fixed;All combined;48;;;93.217;119.794;89.764;10.0;2.0;6;2023;2023-06;28.0;198.385;54.0;21.0
2023-06-01;VILLA DE SAN DIEGO DE UBATE;Cundinamarca;All Fixed;All combined;1305;;;17.944;40.276;19.011;11.0;12.0;6;2023;2023-06;446.0;48.598;22.0;61.0
2023-06-01;GALAPA;Atlantico;All Fixed;All combined;1167;;;73.902;20.692;19.675;10.0;5.0;6;2023;2023-06;209.0;101.858;14.0;21.0
2023-06-01;SUAREZ;Cauca Department;All Fixed;All combined;103;;;7.696;41.969;5.61;19.0;22.0;6;2023;2023-06;35.0;53.831;49.0;61.0
2023-06-01;PUERTO COLOMBIA;Atlantico;All Fixed;All combined;405;;;43.333;27.994;23.699;14.0;9.0;6;2023;2023-06;128.0;84.376;17.0;29.0
2023-04-01;VENECIA;Cundinamarca;All Fixed;All combined;95;;;30.752;33.5;20.5;22.0;47.0;4;2023;2023-04;15.0;49.483;27.0;69.0
2023-04-01;VIJES;Valle del Cauca;All Fixed;All combined;45;;;19.738;18.983;19.862;27.0;21.0;4;2023;2023-04;14.0;85.253;84.0;76.0
2023-04-01;UBMITA;Boyaca;All Fixed;All combined;77;;;8.848;14.64;8.381;13.0;11.0;4;2023;2023-04;39.0;12.843;45.0;46.0
2023-04-01;CORRALES;Boyaca;All Fixed;All combined;57;;;11.628;6.503;7.903;9.0;36.0;4;2023;2023-04;3.0;10.066;12.0;47.0
2023-04-01;REMOLINO;Magdalena;All Fixed;All combined;201;;;9.701;18.589;4.312;10.0;5.0;4;2023;2023-04;85.0;27.68;47.0;34.0
2023-04-01;ARGELIA;Antioquia;All Fixed;All combined;124;;;53.257;63.454;43.767;10.0;3.0;4;2023;2023-04;30.0;90.173;20.0;23.0
2023-04-01;BOGOTA;Bogota;All Fixed;All combined;720956;;;107.867;110.569;44.81;7.0;4.0;4;2023;2023-04;223518.0;146.627;14.0;25.0
2023-04-01;GACHANCIPA;Cundinamarca;All Fixed;All combined;318;;;22.569;67.128;28.338;6.0;4.0;4;2023;2023-04;138.0;70.886;10.0;38.0
2023-04-01;LOS ANDES;Narino;All Fixed;All combined;460;;;25.16;40.506;18.919;5.0;3.0;4;2023;2023-04;100.0;44.491;13.0;24.0
2023-04-01;PELAYA;Cesar;All Fixed;All combined;199;;;20.863;71.232;21.206;13.0;3.0;4;2023;2023-04;36.0;65.762;23.0;30.0
2023-04-01;BUESACO;Narino;All Fixed;All combined;1139;;;29.987;31.344;18.826;5.0;8.0;4;2023;2023-04;359.0;46.785;20.0;43.0
2023-04-01;DUITAMA;Boyaca;All Fixed;All combined;3305;;;51.947;36.105;27.862;16.0;7.0;4;2023;2023-04;919.0;89.217;18.0;31.0
2023-04-01;GUASCA;Cundinamarca;All Fixed;All combined;8264;;;106.009;71.515;33.002;12.0;6.0;4;2023;2023-04;3595.0;141.873;17.0;27.0
2023-05-01;LA ARGENTINA;Huila;All Fixed;All combined;72;;;8.192;21.59;8.728;21.0;18.0;5;2023;2023-05;28.0;23.227;34.0;100.0
2023-06-01;GUATAPE;Antioquia;All Fixed;All combined;319;;;18.552;38.641;19.206;16.0;16.0;6;2023;2023-06;118.0;66.419;29.0;47.0
